,_id,deviceType,deviceFirmwareVersion,deviceMACAddress,deviceAnimalID,__v
496,64235ad95b7e8a48101c15bd,CARAVANA,2222,37A462EA60DE,642356d50dac550030135a7a,0
497,64235ad95b7e8a48101c15bf,CARAVANA,2222,1880C6CEABD8,642356d50dac550030135a66,0
498,64235ad95b7e8a48101c15c7,CARAVANA,2222,2CCE3D4E33C3,642356d50dac550030135a68,0
499,64235ad95b7e8a48101c15c5,CARAVANA,2222,ACF6177878F3,642356d60dac550030135ad7,0
500,64235ad95b7e8a48101c15cd,CARAVANA,2222,A9A69469B2C5,642356d50dac550030135a7e,0
501,64235ad95b7e8a48101c15d2,CARAVANA,2222,77E54A0FBCDC,642356d50dac550030135a8d,0
502,64235ada5b7e8a48101c15d4,CARAVANA,2222,0A201951B1C7,642356d60dac550030135adf,0
503,64235ada5b7e8a48101c15d7,CARAVANA,2222,89BB7D0CBAEB,642356d60dac550030135ad1,0
504,64235ada5b7e8a48101c15dd,CARAVANA,2222,1CAB9412ADF6,642356d50dac550030135aab,0
505,64235ada5b7e8a48101c15df,CARAVANA,2222,6A68BB57C2C7,642356d60dac550030135adb,0
506,64235ada5b7e8a48101c15e4,CARAVANA,2222,ABB64045A1CF,642356d60dac550030135ad9,0
507,64235ada5b7e8a48101c15ea,CARAVANA,2222,B318431BE1CD,642356d60dac550030135af7,0
508,64235ada5b7e8a48101c15ec,CARAVANA,2222,66A909E6ACDB,642356d60dac550030135ad5,0
509,64235ada5b7e8a48101c15ee,CARAVANA,2222,B530802034E8,642356d60dac550030135ae9,0
510,64235ada5b7e8a48101c15f5,CARAVANA,2222,8ACE09CF87D7,642356d50dac550030135ac7,0
511,64235ada5b7e8a48101c15f7,CARAVANA,2222,6051460AF9FD,642356d50dac550030135abb,0
512,64235ada5b7e8a48101c15fc,CARAVANA,2222,0763A50D44E2,642356d50dac550030135ac3,0
513,64235ada5b7e8a48101c1601,CARAVANA,2222,C337E02A49C1,642356d50dac550030135aa3,0
514,64235ada5b7e8a48101c1604,CARAVANA,2222,09143E6CFECA,642356d50dac550030135aa7,0
515,64235adb5b7e8a48101c1607,CARAVANA,2222,93E0BDFDC2D0,642356d50dac550030135a6c,0
516,64235adb5b7e8a48101c160d,CARAVANA,2222,C8C32EF26BF2,642356d50dac550030135a56,0
517,64235adb5b7e8a48101c160f,CARAVANA,2222,A815727AEFF7,642356d60dac550030135aed,0
518,64235adb5b7e8a48101c1614,CARAVANA,2222,D7F6820D88F8,642356d50dac550030135ab7,0
519,64235adb5b7e8a48101c161a,CARAVANA,2222,CF1CEBE6E3E2,642356d50dac550030135abf,0
520,64235adb5b7e8a48101c161c,CARAVANA,2222,E33AC868D5E3,642356d50dac550030135acf,0
521,64235adb5b7e8a48101c161e,CARAVANA,2222,3701F0899CE7,642356d60dac550030135aeb,0
522,64235adb5b7e8a48101c1625,CARAVANA,2222,48A589EDDDC8,642356d50dac550030135a18,0
523,64235adb5b7e8a48101c1627,CARAVANA,2222,FB267D4776DB,642356d50dac550030135a41,0
524,64235adb5b7e8a48101c162c,CARAVANA,2222,2A11F9109AEE,642356d50dac550030135a5a,0
525,64235adb5b7e8a48101c1632,CARAVANA,2222,01A4B77B51D3,642356d50dac550030135a3f,0
526,64235adb5b7e8a48101c1634,CARAVANA,2222,82D1E0B041F1,642356d50dac550030135a70,0
527,64235adb5b7e8a48101c1636,CARAVANA,2222,B2EB27652BD9,642356d50dac550030135a78,0
528,64235adc5b7e8a48101c163d,CARAVANA,2222,0AEC6962E1D7,642356d50dac550030135a97,0
529,64235adc5b7e8a48101c163f,CARAVANA,2222,25822E9374DD,642356d50dac550030135a53,0
530,64235adc5b7e8a48101c1644,CARAVANA,2222,31E7B9226FF8,642356d50dac550030135a64,0
531,64235adc5b7e8a48101c164a,CARAVANA,2222,78990BA6EAF7,642356d50dac550030135a2c,0
532,64235adc5b7e8a48101c164c,CARAVANA,2222,4C380A0A80F8,642356d50dac550030135a46,0
533,64235adc5b7e8a48101c164e,CARAVANA,2222,21E3A6F323F9,642356d50dac550030135a6a,0
534,64235adc5b7e8a48101c1655,CARAVANA,2222,AC6678A723D7,642356d50dac550030135a9b,0
535,64235adc5b7e8a48101c1657,CARAVANA,2222,A73539D619FC,642356d50dac550030135a2e,0
536,64235adc5b7e8a48101c165c,CARAVANA,2222,3342EF6BBDD9,642356d50dac550030135a7c,0
537,64235adc5b7e8a48101c1662,CARAVANA,2222,61D047C1EFC5,642356d50dac550030135a3d,0
538,64235adc5b7e8a48101c1664,CARAVANA,2222,2B563ACA5AFF,642356d50dac550030135a8b,0
539,64235adc5b7e8a48101c1666,CARAVANA,2222,20E918B0FBED,642356d50dac550030135a74,0
540,64235add5b7e8a48101c166d,CARAVANA,2222,55CEEC8BECD3,642356d50dac550030135a99,0
541,64235add5b7e8a48101c166f,CARAVANA,2222,4CA0C08D39DB,642356d50dac550030135a4b,0
542,64235add5b7e8a48101c1674,CARAVANA,2222,756730BFA9CB,642356d50dac550030135a4d,0
543,64235add5b7e8a48101c167a,CARAVANA,2222,D3DAF2A483E5,642356d50dac550030135a76,0
544,64235add5b7e8a48101c167c,CARAVANA,2222,C31B397564F4,642356d50dac550030135a9f,0
545,64235add5b7e8a48101c167e,CARAVANA,2222,FEFC04D808C6,642356d50dac550030135a60,0
546,64235add5b7e8a48101c1685,CARAVANA,2222,D663435CC5C7,642356d50dac550030135a8f,0
547,64235add5b7e8a48101c1687,CARAVANA,2222,D7AC78AA7ACB,642356d50dac550030135abd,0
548,64235add5b7e8a48101c168c,CARAVANA,2222,8F8891A611EB,642356d50dac550030135a89,0
549,64235add5b7e8a48101c1692,CARAVANA,2222,5A0C4BAF22D0,642356d50dac550030135ac1,0
550,64235add5b7e8a48101c1696,CARAVANA,2222,2F970D21FDD0,642356d50dac550030135a85,0
551,64235add5b7e8a48101c1694,CARAVANA,2222,8F97EB533FC6,642356d50dac550030135a80,0
552,64235ade5b7e8a48101c169f,CARAVANA,2222,2AECB6ED21D2,642356d50dac550030135a5e,0
553,64235ade5b7e8a48101c169d,CARAVANA,2222,AE2964CB5FCE,642356d50dac550030135aa5,0
554,64235ade5b7e8a48101c16a4,CARAVANA,2222,2443C055CBE8,642356d50dac550030135a91,0
555,64235ade5b7e8a48101c16aa,CARAVANA,2222,988F2DE268C5,642356d50dac550030135acd,0
556,64235ade5b7e8a48101c16ac,CARAVANA,2222,AAE1635FCACF,642356d50dac550030135a9d,0
557,64235ade5b7e8a48101c16ae,CARAVANA,2222,C1B8FA428AE1,642356d50dac550030135a5c,0
558,64235ade5b7e8a48101c16b5,CARAVANA,2222,60CF7A7329E8,642356d50dac550030135aa1,0
559,64235ade5b7e8a48101c16b7,CARAVANA,2222,AB2C4306EBE6,642356d50dac550030135a6e,0
560,64235ade5b7e8a48101c16bc,CARAVANA,2222,F4EBB9D75CCC,642356d50dac550030135a62,0
561,64235e6e62f1a32bd8fff5fb,COLLAR,2200,0004A30B00F89C52,64235c730dac550030135fa4,0
562,64235e6e62f1a32bd8fff5ff,COLLAR,2200,0004A30B00F81069,64235c730dac550030135fac,0
563,64235e6e62f1a32bd8fff603,COLLAR,2200,0004A30B00F7E0C6,64235c730dac550030135fae,0
564,64235e6e62f1a32bd8fff60f,COLLAR,2200,0004A30B00F83085,64235c730dac550030135fb4,0
565,64235e6e62f1a32bd8fff611,COLLAR,2200,0004A30B00F840D6,64235c730dac550030135fb2,0
566,642360b02db4a76760913a53,COLLAR,2200,0004A30B00F842B6,64235c730dac550030135fa7,0
567,642360b02db4a76760913a5a,COLLAR,2200,0004A30B00F8B217,64235c730dac550030135fb0,0
568,642360b02db4a76760913a58,COLLAR,2200,0004A30B00F81075,64235c730dac550030135faa,0
569,64236c77cf291b10b4ea5575,COLLAR,2200,0004A30B00F862AF,642367fd0dac550030136043,0
570,64236c77cf291b10b4ea557a,COLLAR,2200,0004A30B00F82EB9,642367fd0dac550030136047,0
571,64236c77cf291b10b4ea557c,COLLAR,2200,0004A30B00F842C1,642367fd0dac550030136045,0
572,642448faf8f189037068ccc1,CARAVANA,2.2.0,2D55492ABBED,6424319990adbe6da4fb1c8a,0
